customer_id,total_revenue,average_order_value,transaction_count,first_purchase_date,last_purchase_date,customer_since,last_interaction,customer_tenure_months,days_since_last_purchase,days_since_last_interaction,customer_name,industry,company_size,support_tickets,satisfaction_score,churn_status
CUST1186,1010382.3300000001,112264.70333333334,9,2022-03-23,2025-06-29,2021-11-01,2025-06-30,45,37,36,Gulati Inc,Retail,Enterprise,1,8,0
CUST1187,2029892.0899999999,156145.54538461537,13,2022-07-19,2025-04-19,2023-11-29,2024-10-19,20,108,290,"Roy, Boase and Sarraf",Retail,Mid-Market,24,5,1
CUST1188,1251124.68,139013.85333333333,9,2022-01-17,2025-07-18,2021-11-21,2023-10-12,45,18,663,Maharaj-Mukhopadhyay,Education,Enterprise,3,1,1
CUST1189,3335924.3,166796.215,20,2022-05-12,2025-03-23,2022-02-28,2024-08-06,41,135,364,Padmanabhan-Barman,Finance,Mid-Market,35,3,1
CUST1190,2209594.5100000002,200872.2281818182,11,2022-06-24,2024-12-23,2021-01-20,2025-07-21,55,225,15,"Dutt, Chakrabarti and Kumer",Government,Enterprise,2,9,0
CUST1191,1450838.07,103631.29071428571,14,2022-08-02,2025-06-13,2024-05-18,2024-07-25,14,53,376,Keer-Sarma,Government,Mid-Market,32,10,0
CUST1192,2681901.73,243809.24818181817,11,2022-02-12,2025-03-12,2022-02-11,2024-10-15,42,146,294,"Tiwari, Varkey and Narang",Education,Small,1,10,0
CUST1193,301642.66000000003,50273.77666666667,6,2022-01-22,2024-01-12,2025-01-31,2025-04-02,6,571,125,Kala Inc,Non-Profit,Mid-Market,7,6,0
CUST1194,641900.74,128380.148,5,2022-06-17,2025-02-28,2023-01-29,2025-06-30,30,158,36,Chaudhuri-Goel,Non-Profit,Small,1,8,0
CUST1195,1896142.32,189614.23200000002,10,2022-01-31,2025-03-11,2020-10-22,2025-03-21,58,147,137,"Pandit, Bahl and Anand",Tech,Enterprise,0,5,0
CUST1196,277606.53,46267.755000000005,6,2022-06-20,2024-07-19,2021-05-26,2024-10-31,51,382,278,"Johal, Wable and Kothari",Government,Enterprise,47,3,1
CUST1197,1026995.48,205399.096,5,2022-02-20,2025-01-20,2022-05-10,2025-06-30,39,197,36,"Suri, Kala and Chawla",Manufacturing,Small,1,8,0
CUST1198,2937633.2399999998,225971.78769230767,13,2022-01-06,2025-07-16,2021-03-20,2024-12-20,53,20,228,Sur PLC,Retail,Small,1,10,0
CUST1199,1679816.18,167981.618,10,2022-03-16,2025-07-16,2021-07-06,2025-06-30,49,20,36,"Atwal, Setty and Divan",Finance,Small,1,8,0
CUST1200,1139726.13,126636.23666666665,9,2022-08-22,2025-06-29,2019-05-01,2025-06-30,76,37,36,Kade and Sons,Retail,Mid-Market,1,8,0
CUST1201,1498150.87,136195.53363636366,11,2022-01-04,2025-03-31,2025-01-09,2025-06-30,6,127,36,Mohanty-Sibal,Education,Small,1,8,0
CUST1202,1970778.2,151598.3230769231,13,2022-05-06,2025-07-01,2023-02-12,2025-05-04,30,35,93,"Jain, Setty and Devan",Tech,Enterprise,4,6,0
CUST1203,1193508.0899999999,91808.3146153846,13,2022-01-10,2025-06-29,2025-02-09,2025-05-12,5,37,85,Toor-Mann,Retail,Mid-Market,47,8,0
CUST1204,813441.24,90382.36,9,2022-07-11,2024-11-17,2020-03-17,2023-10-03,65,261,672,Vala-Bali,Education,Mid-Market,11,3,1
CUST1205,1880298.36,235037.295,8,2022-07-07,2024-12-25,2020-07-27,2025-02-17,61,223,169,Hayre-Bakshi,Tech,Mid-Market,45,1,0
CUST1206,1447807.8800000001,131618.8981818182,11,2022-01-08,2025-05-29,2020-07-30,2025-06-30,61,68,36,Bahri-Narain,Healthcare,Mid-Market,1,8,0
CUST1207,1674665.74,209333.2175,8,2022-11-16,2025-01-08,2022-08-22,2025-06-30,35,209,36,Bir LLC,Finance,Enterprise,1,8,0
CUST1208,1368041.95,97717.28214285713,14,2022-01-01,2025-02-27,2019-11-16,2025-06-30,69,159,36,"Guha, Khurana and Nori",Non-Profit,Mid-Market,1,8,0
CUST1209,515940.22,57326.69111111111,9,2022-03-10,2025-07-05,2020-07-18,2025-06-30,61,31,36,Bajwa PLC,Healthcare,Mid-Market,1,8,0
CUST1210,1239517.68,112683.42545454545,11,2022-07-19,2024-12-25,2020-05-15,2024-03-23,63,223,500,Parikh PLC,Government,Small,2,8,0
CUST1211,1916245.81,191624.581,10,2023-01-18,2025-05-03,2022-03-10,2025-07-22,41,94,14,Hayre Group,Manufacturing,Enterprise,46,5,0
CUST1212,1686759.42,153341.76545454544,11,2022-10-04,2024-05-24,2022-08-30,2025-06-30,35,438,36,Kant LLC,Retail,Small,1,8,0
CUST1213,1843685.18,115230.32375,16,2022-03-02,2025-07-03,2021-07-11,2025-06-30,49,33,36,Date-Parmer,Tech,Enterprise,1,8,0
CUST1214,339890.51,56648.418333333335,6,2022-05-13,2025-02-20,2023-05-30,2025-06-30,26,166,36,"Anand, Vora and Mammen",Education,Mid-Market,1,8,0
CUST1215,144550.45,28910.090000000004,5,2022-05-13,2024-11-26,2022-08-23,2025-06-30,35,252,36,Rau Ltd,Manufacturing,Small,1,8,0
CUST1216,727502.47,72750.247,10,2022-04-12,2025-05-29,2023-11-02,2025-06-30,21,68,36,Ravel and Sons,Government,Small,1,8,0
CUST1217,1186895.27,118689.527,10,2022-02-06,2025-03-01,2022-10-24,2025-06-30,33,157,36,Halder and Sons,Government,Enterprise,1,8,0
CUST1218,1005532.5299999999,100553.253,10,2022-02-08,2025-01-30,2022-11-23,2024-12-31,32,187,217,Golla-Mangal,Healthcare,Small,48,3,1
CUST1219,533803.51,76257.64428571428,7,2022-03-14,2025-05-16,2019-11-21,2025-06-30,69,81,36,Lala-Hari,Tech,Mid-Market,1,8,0
CUST1220,3303454.1399999997,194320.83176470586,17,2022-03-24,2025-07-16,2022-08-18,2025-06-30,36,20,36,Khatri Ltd,Retail,Small,1,8,0
CUST1221,1414947.99,157216.44333333333,9,2022-12-25,2025-01-08,2024-09-05,2025-06-30,11,209,36,Ray Inc,Finance,Mid-Market,1,8,0
CUST1222,2142089.0,267761.125,8,2023-05-05,2024-12-04,2023-07-22,2025-06-18,24,244,48,Shenoy PLC,Education,Small,29,5,0
CUST1223,1935731.21,161310.93416666667,12,2022-04-26,2025-07-20,2023-01-02,2025-06-30,31,16,36,Kumer-Salvi,Retail,Mid-Market,1,8,0
CUST1224,2053110.28,186646.3890909091,11,2022-04-19,2025-04-17,2019-01-16,2025-06-30,79,110,36,"Vohra, Palla and Balakrishnan",Non-Profit,Enterprise,1,8,0
CUST1225,2039209.23,203920.923,10,2022-03-11,2025-03-12,2025-06-13,2025-06-30,1,146,36,Gola Ltd,Retail,Enterprise,1,8,0
CUST1226,1528764.3900000001,254794.06500000003,6,2022-05-14,2025-03-26,2021-07-17,2025-06-30,49,132,36,Kuruvilla Group,Healthcare,Enterprise,1,8,0
CUST1227,2139135.13,213913.51299999998,10,2022-06-01,2025-04-13,2024-09-02,2024-12-29,11,114,219,Rege-Doctor,Finance,Mid-Market,5,6,0
CUST1228,502416.45999999996,125604.11499999999,4,2022-08-31,2024-09-02,2021-08-21,2025-06-30,48,337,36,"Lad, Hayre and Chahal",Tech,Enterprise,1,8,0
CUST1229,886720.8300000001,88672.08300000001,10,2022-02-14,2025-02-05,2020-04-17,2025-06-30,64,181,36,Sant-Mohan,Government,Enterprise,1,8,0
CUST1230,990340.63,123792.57875,8,2022-02-19,2025-05-12,2020-02-21,2024-02-16,66,85,536,Dayal Ltd,Finance,Enterprise,18,4,1
CUST1231,358939.8,89734.95,4,2022-11-29,2024-09-01,2023-06-16,2024-07-21,26,338,380,Gara Ltd,Non-Profit,Mid-Market,14,1,0
CUST1232,1312256.46,131225.646,10,2022-05-06,2025-07-13,2022-04-20,2025-06-30,40,23,36,Reddy-Varkey,Government,Enterprise,1,8,0
CUST1233,2033704.73,203370.473,10,2022-05-15,2025-05-19,2019-05-25,2024-12-07,75,78,241,Sachdeva-Manne,Education,Mid-Market,30,3,1
CUST1234,1581166.05,175685.11666666667,9,2022-02-26,2025-03-06,2021-05-09,2025-06-30,51,152,36,"Kibe, Oommen and Ram",Education,Enterprise,1,8,0
CUST1235,1326892.8900000001,120626.62636363637,11,2022-04-03,2025-07-16,2022-03-03,2025-06-30,41,20,36,Varughese Group,Non-Profit,Small,1,8,0
CUST1236,992368.26,110263.14,9,2022-05-08,2025-04-24,2020-01-10,2025-06-30,67,103,36,Modi LLC,Non-Profit,Small,1,8,0
CUST1237,1859222.99,185922.299,10,2022-03-29,2025-04-10,2022-04-24,2025-06-30,39,117,36,"Varughese, Natarajan and Bala",Finance,Mid-Market,1,8,0
CUST1238,1323928.72,101840.67076923077,13,2022-01-19,2025-03-06,2020-06-15,2025-06-30,62,152,36,Gole-Banik,Healthcare,Small,1,8,0
CUST1239,2303948.9,164567.77857142856,14,2022-01-27,2025-06-18,2022-12-01,2024-02-01,32,48,551,"Sani, Kala and Srivastava",Non-Profit,Mid-Market,30,4,0
CUST1240,1352395.68,150266.18666666665,9,2022-11-16,2025-05-23,2022-02-04,2025-06-30,42,74,36,Mangal Group,Tech,Enterprise,1,8,0
CUST1241,2428341.26,142843.60352941175,17,2022-05-23,2025-06-29,2021-04-23,2023-07-27,52,37,740,Lala-Verma,Finance,Mid-Market,36,5,0
CUST1242,2850312.9699999997,237526.0808333333,12,2022-07-02,2025-05-24,2023-01-20,2025-06-30,30,73,36,"Minhas, Mody and Rana",Finance,Mid-Market,1,8,0
CUST1243,938613.14,104290.3488888889,9,2022-03-27,2025-05-07,2019-10-19,2025-06-30,70,90,36,Kohli and Sons,Healthcare,Mid-Market,1,8,0
CUST1244,2646474.82,220539.56833333333,12,2022-02-01,2025-02-23,2022-04-29,2025-06-30,39,163,36,Reddy-Sama,Non-Profit,Mid-Market,1,8,0
CUST1245,1537384.3,219626.32857142857,7,2022-01-09,2025-02-27,2024-05-13,2025-06-30,14,159,36,"Parmar, Oza and Kanda",Tech,Mid-Market,1,8,0
CUST1246,1389251.32,126295.57454545455,11,2022-07-04,2025-04-19,2020-09-07,2025-06-30,59,108,36,Menon-Raval,Finance,Small,1,8,0
CUST1247,1582310.4100000001,197788.80125000002,8,2022-04-28,2025-02-19,2020-05-13,2025-06-30,63,167,36,Anne-Chandra,Tech,Enterprise,1,8,0
CUST1248,2528395.23,361199.3185714286,7,2022-07-13,2024-05-11,2019-02-28,2025-03-09,78,451,149,Hayre-Misra,Healthcare,Mid-Market,25,3,0
CUST1249,946114.67,105123.85222222222,9,2022-04-11,2025-03-30,2024-01-29,2025-04-18,18,128,109,"Sarin, Raghavan and Naik",Government,Mid-Market,5,8,0
CUST1250,2165811.2199999997,196891.92909090908,11,2022-05-21,2025-03-21,2020-03-26,2025-06-30,65,137,36,"Kunda, Prabhu and Sangha",Manufacturing,Enterprise,1,8,0
CUST1251,1484848.66,212121.23714285714,7,2022-03-18,2025-07-15,2022-08-11,2025-06-30,36,21,36,"Shah, Keer and Bhardwaj",Government,Enterprise,1,8,0
CUST1252,1758164.7,146513.725,12,2022-08-11,2025-06-05,2021-11-11,2025-06-30,45,61,36,Din PLC,Finance,Enterprise,1,8,0
CUST1253,1903776.16,118986.01,16,2022-06-07,2025-04-07,2021-10-17,2024-09-03,46,120,336,Gera-Tak,Retail,Enterprise,8,10,0
CUST1254,1368915.79,195559.39857142858,7,2022-02-11,2025-05-06,2019-04-27,2025-06-30,76,91,36,Krishnan Ltd,Manufacturing,Mid-Market,1,8,0
CUST1255,2036198.98,254524.8725,8,2022-02-01,2025-07-19,2022-05-20,2025-06-30,39,17,36,Krishna LLC,Tech,Small,1,8,0
CUST1256,1870578.8900000001,187057.88900000002,10,2022-04-27,2025-04-05,2022-07-07,2025-06-30,37,122,36,"Vig, Handa and Bali",Tech,Small,1,8,0
CUST1257,1531462.1099999999,153146.21099999998,10,2022-06-04,2025-03-16,2024-04-10,2024-09-04,16,142,335,Pillai and Sons,Government,Small,5,10,0
CUST1258,1256932.33,209488.72166666668,6,2022-03-17,2025-05-27,2024-11-17,2025-06-30,8,70,36,Jha Ltd,Finance,Mid-Market,1,8,0
CUST1259,987211.91,246802.9775,4,2022-04-15,2024-03-01,2022-11-02,2025-06-30,33,522,36,Venkataraman-Toor,Manufacturing,Mid-Market,1,8,0
CUST1260,685192.85,68519.285,10,2022-01-26,2024-05-05,2022-09-13,2023-08-20,35,457,716,Kala-Sankar,Education,Small,14,8,0
CUST1261,1516287.73,151628.773,10,2023-03-30,2024-12-09,2020-09-01,2024-08-06,59,239,364,Karnik-Sathe,Finance,Enterprise,1,5,1
CUST1262,2598482.77,236225.70636363636,11,2022-03-27,2025-04-02,2020-03-28,2025-06-30,65,125,36,"Goel, Deshmukh and Morar",Healthcare,Small,1,8,0
CUST1263,939866.1799999999,187973.23599999998,5,2022-02-24,2025-07-17,2025-04-17,2025-06-30,3,19,36,"Pillay, Dutt and Datta",Manufacturing,Enterprise,1,8,0
CUST1264,1432156.32,102296.88,14,2022-02-15,2025-07-05,2020-05-01,2025-03-16,64,31,142,"Bhalla, Kala and Mody",Finance,Enterprise,0,10,0
CUST1265,1257844.9,139760.54444444444,9,2022-01-04,2025-03-13,2023-12-22,2024-03-31,19,145,492,"Dhar, Nath and Dutta",Finance,Mid-Market,19,9,0
CUST1266,3095653.85,171980.76944444445,18,2022-04-29,2025-06-25,2025-05-29,2025-06-30,2,41,36,Gola-Khosla,Healthcare,Enterprise,1,8,0
CUST1267,967906.21,120988.27625,8,2022-04-18,2025-06-14,2024-04-08,2025-06-30,16,52,36,Oza-Soni,Education,Small,1,8,0
CUST1268,1983283.5999999999,283326.22857142857,7,2022-06-17,2025-03-06,2021-05-28,2023-10-09,51,152,666,Purohit-Cheema,Education,Mid-Market,21,3,0
CUST1269,742984.53,61915.3775,12,2022-03-15,2025-02-01,2024-05-26,2024-07-05,14,185,396,Raval-Sule,Manufacturing,Enterprise,45,2,1
CUST1270,1639711.9300000002,182190.21444444446,9,2022-06-01,2025-06-22,2022-04-21,2025-06-30,40,44,36,"Memon, Swamy and Bal",Manufacturing,Small,1,8,0
CUST1271,942768.37,134681.1957142857,7,2022-05-28,2025-06-03,2020-11-19,2023-09-30,57,63,675,Saraf-Garde,Non-Profit,Enterprise,35,3,1
CUST1272,2148878.0100000002,238764.22333333336,9,2022-01-15,2025-05-12,2022-06-15,2025-06-30,38,85,36,Sen LLC,Healthcare,Small,1,8,0
CUST1273,1593780.32,144889.12,11,2022-01-16,2025-03-23,2019-06-29,2025-06-30,74,135,36,"Balasubramanian, Jha and Narang",Manufacturing,Enterprise,1,8,0
CUST1274,1921719.1300000001,147824.54846153848,13,2022-07-01,2025-04-15,2020-01-18,2025-05-25,67,112,72,Ramesh-Raval,Education,Mid-Market,42,5,0
CUST1275,3100084.34,281825.84909090906,11,2022-08-15,2025-05-20,2019-06-10,2025-06-30,74,77,36,Jaggi and Sons,Manufacturing,Enterprise,1,8,0
CUST1276,2146059.23,178838.26916666667,12,2022-03-11,2025-07-13,2024-03-27,2025-06-30,16,23,36,Chana-Sanghvi,Healthcare,Enterprise,1,8,0
CUST1277,3396876.33,377430.70333333337,9,2022-02-20,2025-02-20,2020-12-04,2025-06-30,56,166,36,Kaur-Issac,Government,Small,1,8,0
CUST1278,2078154.47,188923.13363636364,11,2022-01-03,2025-05-25,2020-10-12,2025-06-30,58,72,36,"Dey, Bahl and Mitra",Manufacturing,Enterprise,1,8,0
CUST1279,2193086.5,199371.5,11,2022-06-06,2024-12-25,2022-01-21,2025-06-30,43,223,36,Comar-Palla,Tech,Enterprise,1,8,0
CUST1280,1937276.21,161439.68416666667,12,2022-04-22,2025-05-22,2022-11-11,2025-06-30,33,75,36,Ben-Ramakrishnan,Government,Mid-Market,1,8,0
CUST1281,3006185.3,250515.44166666665,12,2022-01-21,2025-04-23,2021-05-03,2025-06-30,51,104,36,Chauhan Group,Healthcare,Small,1,8,0
CUST1282,1413851.67,128531.96999999999,11,2022-04-18,2024-10-24,2024-09-11,2025-06-30,10,285,36,Korpal PLC,Education,Mid-Market,1,8,0
CUST1283,1874255.53,156187.96083333335,12,2022-01-07,2025-06-28,2022-07-02,2023-11-13,37,38,631,Tank Group,Retail,Small,8,5,1
CUST1284,2250998.56,187583.21333333335,12,2022-01-17,2025-06-22,2020-12-08,2025-06-30,56,44,36,Singh and Sons,Finance,Mid-Market,1,8,0
CUST1285,2628867.52,175257.83466666666,15,2022-01-13,2025-07-13,2023-06-30,2025-06-30,25,23,36,Deshpande PLC,Finance,Small,1,8,0
CUST1286,1551269.2000000002,310253.84,5,2022-04-05,2024-07-15,2023-07-06,2025-06-30,25,386,36,Thakur LLC,Education,Enterprise,1,8,0
CUST1287,3442257.0500000003,245875.5035714286,14,2022-04-16,2025-05-22,2019-05-19,2025-06-30,75,75,36,"Bumb, Raju and Karnik",Finance,Small,1,8,0
CUST1288,1167196.05,166742.29285714286,7,2022-06-02,2025-02-04,2021-12-06,2025-06-30,44,182,36,Sharaf-Patel,Manufacturing,Mid-Market,1,8,0
CUST1289,2786666.69,214358.97615384616,13,2022-03-02,2025-07-14,2019-12-22,2025-06-30,68,22,36,Datta-Kapadia,Government,Mid-Market,1,8,0
CUST1290,2194202.2199999997,243800.24666666664,9,2022-05-01,2025-03-08,2020-12-12,2025-06-30,56,150,36,Yadav PLC,Education,Small,1,8,0
CUST1291,1969831.48,179075.58909090908,11,2022-02-28,2024-12-04,2019-04-26,2024-08-31,76,244,339,"Srivastava, Sekhon and Rana",Government,Enterprise,46,9,0
CUST1292,3239621.72,215974.78133333335,15,2022-01-24,2025-05-06,2019-02-03,2025-06-30,79,91,36,Malhotra-Dugar,Healthcare,Mid-Market,1,8,0
CUST1293,3583535.52,275656.5784615385,13,2022-01-08,2025-04-08,2019-11-22,2025-06-30,69,119,36,Ram-Kara,Government,Mid-Market,1,8,0
CUST1294,1269004.35,105750.3625,12,2022-02-23,2025-07-23,2022-08-22,2024-10-25,35,13,284,Aggarwal Ltd,Retail,Mid-Market,10,1,0
CUST1295,913581.4,456790.7,2,2022-06-03,2025-05-05,2024-09-08,2025-06-30,11,92,36,"Rajan, Karnik and Sule",Retail,Mid-Market,1,8,0
CUST1296,1399326.21,139932.62099999998,10,2022-02-06,2025-05-30,2019-08-08,2024-09-17,72,67,322,Deshpande-Issac,Manufacturing,Mid-Market,41,1,1
CUST1297,143792.03,28758.406,5,2022-04-16,2025-01-07,2024-09-13,2025-06-30,10,210,36,Memon-Dass,Tech,Mid-Market,1,8,0
CUST1298,2147261.49,195205.59000000003,11,2022-07-27,2025-06-26,2021-03-24,2025-06-26,53,40,40,"Kalla, Mohan and Dara",Non-Profit,Enterprise,14,10,0
CUST1299,908837.77,151472.96166666667,6,2022-03-24,2025-03-12,2024-05-29,2025-06-30,14,146,36,"Pai, Ghosh and Bhardwaj",Education,Mid-Market,1,8,0
CUST1300,1567059.31,195882.41375,8,2022-03-13,2025-07-03,2022-06-03,2025-06-30,38,33,36,"Zacharia, Pai and Palla",Tech,Mid-Market,1,8,0
CUST1301,2006268.97,182388.08818181817,11,2022-01-09,2025-06-14,2020-07-17,2025-01-27,61,52,190,Sen Ltd,Retail,Enterprise,32,7,0
CUST1302,1906668.94,119166.80875,16,2022-01-25,2025-06-21,2020-12-03,2025-06-30,56,45,36,Arya-Misra,Tech,Enterprise,1,8,0
CUST1303,2234438.87,139652.429375,16,2022-09-11,2025-07-11,2020-08-03,2025-06-30,60,25,36,Biswas-Ranganathan,Healthcare,Enterprise,1,8,0
CUST1304,2299651.66,153310.11066666667,15,2022-03-03,2025-06-30,2019-08-11,2024-09-14,72,36,325,"Rajagopalan, Gulati and Shetty",Finance,Enterprise,46,1,1
CUST1305,4218473.59,301319.54214285716,14,2022-04-12,2025-06-17,2019-10-26,2025-04-26,70,49,101,Kibe and Sons,Healthcare,Enterprise,1,5,0
CUST1306,1666586.94,238083.84857142856,7,2023-03-09,2025-04-27,2020-07-06,2025-07-12,61,100,24,"Khatri, Kalla and Thakur",Manufacturing,Small,30,2,0
CUST1307,1659963.17,138330.26416666666,12,2022-03-06,2025-07-06,2022-04-15,2025-06-30,40,30,36,Kant-Kala,Education,Enterprise,1,8,0
CUST1308,1061681.6700000002,88473.47250000002,12,2022-01-29,2025-07-17,2024-02-25,2024-07-01,17,19,400,Garg LLC,Tech,Small,38,3,1
CUST1309,2580644.95,215053.74583333335,12,2022-02-18,2025-03-08,2020-03-14,2024-09-16,65,150,323,"Sampath, Agarwal and Issac",Manufacturing,Mid-Market,41,5,1
CUST1310,2376976.46,148561.02875,16,2022-02-04,2025-07-13,2021-06-17,2025-06-30,50,23,36,"Misra, Sridhar and Arya",Education,Small,1,8,0
CUST1311,2515323.38,419220.5633333333,6,2022-01-10,2025-04-10,2019-11-14,2024-08-31,69,117,339,Mannan LLC,Healthcare,Enterprise,7,7,0
CUST1312,4591060.5,286941.28125,16,2022-02-11,2025-04-21,2021-09-17,2024-03-14,47,106,509,"Dayal, Naik and Deshmukh",Education,Mid-Market,0,5,0
CUST1313,2683485.35,243953.21363636365,11,2022-04-24,2025-01-02,2024-11-02,2025-05-11,9,215,86,Ganesan-Chakrabarti,Healthcare,Mid-Market,34,3,0
CUST1314,954883.39,95488.339,10,2022-04-27,2024-12-18,2022-02-27,2025-06-30,41,230,36,"Roy, Kohli and Varma",Non-Profit,Mid-Market,1,8,0
CUST1315,1223545.1400000001,152943.14250000002,8,2022-01-26,2025-03-10,2021-03-13,2025-06-30,53,148,36,"Devan, Pathak and Patla",Retail,Mid-Market,1,8,0
CUST1316,3541039.71,252931.40785714285,14,2022-02-13,2025-07-20,2021-07-19,2025-06-30,49,16,36,Dewan and Sons,Education,Mid-Market,1,8,0
CUST1317,1842541.01,141733.92384615383,13,2022-01-05,2025-04-15,2022-09-07,2024-12-21,35,112,227,Shetty-Jha,Healthcare,Enterprise,15,9,0
CUST1318,1265126.45,210854.40833333333,6,2022-05-25,2024-07-07,2025-02-13,2025-02-15,5,394,171,Contractor-Chaudhary,Education,Mid-Market,26,3,0
CUST1319,2192341.4,146156.09333333332,15,2022-05-09,2025-07-14,2024-03-14,2025-06-30,16,22,36,"Lalla, Doctor and Bandi",Healthcare,Mid-Market,1,8,0
CUST1320,1017912.16,145416.02285714287,7,2023-01-14,2025-06-28,2023-02-26,2025-06-30,29,38,36,Das Group,Manufacturing,Small,1,8,0
CUST1321,2199555.92,244395.10222222222,9,2022-01-25,2024-10-01,2023-03-28,2025-06-30,28,308,36,"Deol, Subramaniam and Virk",Finance,Mid-Market,1,8,0
CUST1322,986440.47,123305.05875,8,2022-02-26,2024-10-09,2020-05-29,2024-09-05,63,300,334,Baria-Sharma,Education,Enterprise,9,5,0
CUST1323,2719688.19,226640.6825,12,2022-02-10,2025-06-09,2021-11-18,2025-03-26,45,57,132,Saini LLC,Government,Enterprise,2,2,0
CUST1324,1121329.1099999999,140166.13874999998,8,2022-01-16,2025-05-22,2019-07-17,2024-02-29,73,75,523,Sodhi Ltd,Education,Enterprise,45,2,0
CUST1325,846536.7,105817.0875,8,2022-08-24,2025-03-30,2021-06-10,2025-06-30,50,128,36,"Mohan, Korpal and Nayar",Finance,Enterprise,1,8,0
CUST1326,1661002.33,184555.81444444446,9,2022-01-02,2024-11-27,2024-07-30,2025-06-30,12,251,36,Mand-Saini,Retail,Small,1,8,0
CUST1327,1198492.46,92191.72769230769,13,2022-03-22,2025-07-21,2023-05-18,2024-01-05,27,15,578,"Mani, Kant and Sandal",Tech,Mid-Market,31,1,1
CUST1328,2845411.72,218877.82461538463,13,2022-04-21,2025-06-13,2019-04-30,2025-02-03,76,53,183,Padmanabhan PLC,Tech,Mid-Market,49,8,0
CUST1329,361731.59,40192.39888888889,9,2022-08-03,2024-11-16,2023-08-22,2023-09-10,23,262,695,"Trivedi, Kashyap and Banerjee",Manufacturing,Mid-Market,22,5,1
CUST1330,3093106.7,343678.52222222224,9,2022-02-25,2024-11-13,2019-08-21,2024-04-16,72,265,476,"Panchal, Bedi and Agarwal",Finance,Small,8,4,1
CUST1331,1220053.72,122005.372,10,2022-01-26,2025-02-15,2019-01-26,2024-10-27,79,171,282,Prasad-Rajan,Education,Small,13,2,0
CUST1332,2575584.15,257558.41499999998,10,2022-02-09,2025-07-16,2022-09-07,2024-04-26,35,20,466,Merchant-Luthra,Government,Small,13,6,0
CUST1333,3347552.95,223170.19666666668,15,2022-04-15,2025-05-07,2021-02-14,2025-06-30,54,90,36,Vora-Walla,Retail,Mid-Market,1,8,0
CUST1334,255387.58,36483.939999999995,7,2022-07-26,2024-11-16,2019-01-10,2025-06-30,79,262,36,Parsa Group,Government,Enterprise,1,8,0
CUST1335,459523.2,153174.4,3,2023-01-12,2025-06-01,2024-12-04,2025-01-26,8,65,191,Dugar-Virk,Education,Mid-Market,6,10,0
CUST1336,2257198.9699999997,173630.68999999997,13,2022-04-09,2025-06-01,2023-04-09,2025-06-30,28,65,36,Rattan LLC,Healthcare,Small,1,8,0
CUST1337,894639.4099999999,89463.94099999999,10,2022-05-02,2025-05-13,2024-07-18,2024-08-07,12,84,363,Morar-Arora,Government,Mid-Market,18,2,1
CUST1338,904723.51,226180.8775,4,2022-05-18,2024-09-22,2019-04-17,2025-06-30,76,317,36,Solanki-Sidhu,Retail,Enterprise,1,8,0
CUST1339,2607749.1100000003,325968.63875000004,8,2022-04-25,2025-03-24,2020-03-14,2025-06-30,65,134,36,Yogi PLC,Tech,Enterprise,1,8,0
CUST1340,1118728.95,93227.41249999999,12,2022-10-28,2024-12-28,2023-05-30,2025-06-30,26,220,36,Thakkar-Srinivas,Tech,Small,1,8,0
CUST1341,1701220.13,212652.51625,8,2022-06-02,2025-02-23,2024-09-10,2025-05-14,10,163,83,Nanda-Nagi,Finance,Mid-Market,35,6,0
CUST1342,990605.47,123825.68375,8,2022-03-01,2025-05-10,2024-04-04,2025-05-23,16,87,74,"Bala, Maharaj and Brahmbhatt",Non-Profit,Enterprise,24,6,0
CUST1343,4046223.34,311247.94923076924,13,2022-02-09,2024-12-29,2021-05-24,2025-06-30,51,219,36,Kaur Ltd,Healthcare,Enterprise,1,8,0
CUST1344,1196081.68,149510.21,8,2022-04-09,2024-12-06,2021-05-26,2025-06-30,51,242,36,Choudhry Ltd,Retail,Mid-Market,1,8,0
CUST1345,1491216.31,149121.631,10,2022-09-01,2024-12-13,2019-11-14,2025-06-30,69,235,36,Sawhney Ltd,Tech,Small,1,8,0
CUST1346,1978503.15,219833.68333333332,9,2023-01-29,2025-01-11,2022-09-22,2025-06-30,34,206,36,Balay Ltd,Non-Profit,Small,1,8,0
CUST1347,885076.8999999999,126439.55714285713,7,2022-12-26,2025-06-08,2022-12-30,2025-06-30,31,58,36,Shukla LLC,Education,Enterprise,1,8,0
CUST1348,2210426.82,184202.235,12,2022-05-24,2025-07-18,2024-08-24,2025-06-30,11,18,36,Chhabra PLC,Tech,Enterprise,1,8,0
