customer_id,customer_name,industry,company_size,customer_since,last_interaction,support_tickets,satisfaction_score,churn_status
CUST1289,Datta-Kapadia,Government,Mid-Market,2019-12-22,2025-06-30,1,8,0
CUST1290,Yadav PLC,Education,Small,2020-12-12,2025-06-30,1,8,0
CUST1291,"Srivastava, Sekhon and Rana",Government,Enterprise,2019-04-26,2024-08-31,46,9,0
CUST1292,Malhotra-Dugar,Healthcare,Mid-Market,2019-02-03,2025-06-30,1,8,0
CUST1293,Ram-Kara,Government,Mid-Market,2019-11-22,2025-06-30,1,8,0
CUST1294,Aggarwal Ltd,Retail,Mid-Market,2022-08-22,2024-10-25,10,1,0
CUST1295,"Rajan, Karnik and Sule",Retail,Mid-Market,2024-09-08,2025-06-30,1,8,0
CUST1296,Deshpande-Issac,Manufacturing,Mid-Market,2019-08-08,2024-09-17,41,1,1
CUST1297,Memon-Dass,Tech,Mid-Market,2024-09-13,2025-06-30,1,8,0
CUST1298,"Kalla, Mohan and Dara",Non-Profit,Enterprise,2021-03-24,2025-06-26,14,10,0
CUST1299,"Pai, Ghosh and Bhardwaj",Education,Mid-Market,2024-05-29,2025-06-30,1,8,0
CUST1300,"Zacharia, Pai and Palla",Tech,Mid-Market,2022-06-03,2025-06-30,1,8,0
CUST1301,Sen Ltd,Retail,Enterprise,2020-07-17,2025-01-27,32,7,0
CUST1302,Arya-Misra,Tech,Enterprise,2020-12-03,2025-06-30,1,8,0
CUST1303,Biswas-Ranganathan,Healthcare,Enterprise,2020-08-03,2025-06-30,1,8,0
CUST1304,"Rajagopalan, Gulati and Shetty",Finance,Enterprise,2019-08-11,2024-09-14,46,1,1
CUST1305,Kibe and Sons,Healthcare,Enterprise,2019-10-26,2025-04-26,1,5,0
CUST1306,"Khatri, Kalla and Thakur",Manufacturing,Small,2020-07-06,2025-07-12,30,2,0
CUST1307,Kant-Kala,Education,Enterprise,2022-04-15,2025-06-30,1,8,0
CUST1308,Garg LLC,Tech,Small,2024-02-25,2024-07-01,38,3,1
CUST1309,"Sampath, Agarwal and Issac",Manufacturing,Mid-Market,2020-03-14,2024-09-16,41,5,1
CUST1310,"Misra, Sridhar and Arya",Education,Small,2021-06-17,2025-06-30,1,8,0
CUST1311,Mannan LLC,Healthcare,Enterprise,2019-11-14,2024-08-31,7,7,0
CUST1312,"Dayal, Naik and Deshmukh",Education,Mid-Market,2021-09-17,2024-03-14,0,5,0
CUST1313,Ganesan-Chakrabarti,Healthcare,Mid-Market,2024-11-02,2025-05-11,34,3,0
CUST1314,"Roy, Kohli and Varma",Non-Profit,Mid-Market,2022-02-27,2025-06-30,1,8,0
CUST1315,"Devan, Pathak and Patla",Retail,Mid-Market,2021-03-13,2025-06-30,1,8,0
CUST1316,Dewan and Sons,Education,Mid-Market,2021-07-19,2025-06-30,1,8,0
CUST1317,Shetty-Jha,Healthcare,Enterprise,2022-09-07,2024-12-21,15,9,0
CUST1318,Contractor-Chaudhary,Education,Mid-Market,2025-02-13,2025-02-15,26,3,0
CUST1319,"Lalla, Doctor and Bandi",Healthcare,Mid-Market,2024-03-14,2025-06-30,1,8,0
CUST1320,Das Group,Manufacturing,Small,2023-02-26,2025-06-30,1,8,0
CUST1321,"Deol, Subramaniam and Virk",Finance,Mid-Market,2023-03-28,2025-06-30,1,8,0
CUST1322,Baria-Sharma,Education,Enterprise,2020-05-29,2024-09-05,9,5,0
CUST1323,Saini LLC,Government,Enterprise,2021-11-18,2025-03-26,2,2,0
CUST1324,Sodhi Ltd,Education,Enterprise,2019-07-17,2024-02-29,45,2,0
CUST1325,"Mohan, Korpal and Nayar",Finance,Enterprise,2021-06-10,2025-06-30,1,8,0
CUST1326,Mand-Saini,Retail,Small,2024-07-30,2025-06-30,1,8,0
CUST1327,"Mani, Kant and Sandal",Tech,Mid-Market,2023-05-18,2024-01-05,31,1,1
CUST1328,Padmanabhan PLC,Tech,Mid-Market,2019-04-30,2025-02-03,49,8,0
CUST1329,"Trivedi, Kashyap and Banerjee",Manufacturing,Mid-Market,2023-08-22,2023-09-10,22,5,1
CUST1330,"Panchal, Bedi and Agarwal",Finance,Small,2019-08-21,2024-04-16,8,4,1
CUST1331,Prasad-Rajan,Education,Small,2019-01-26,2024-10-27,13,2,0
CUST1332,Merchant-Luthra,Government,Small,2022-09-07,2024-04-26,13,6,0
CUST1333,Vora-Walla,Retail,Mid-Market,2021-02-14,2025-06-30,1,8,0
CUST1334,Parsa Group,Government,Enterprise,2019-01-10,2025-06-30,1,8,0
CUST1335,Dugar-Virk,Education,Mid-Market,2024-12-04,2025-01-26,6,10,0
CUST1336,Rattan LLC,Healthcare,Small,2023-04-09,2025-06-30,1,8,0
CUST1337,Morar-Arora,Government,Mid-Market,2024-07-18,2024-08-07,18,2,1
CUST1338,Solanki-Sidhu,Retail,Enterprise,2019-04-17,2025-06-30,1,8,0
CUST1339,Yogi PLC,Tech,Enterprise,2020-03-14,2025-06-30,1,8,0
CUST1340,Thakkar-Srinivas,Tech,Small,2023-05-30,2025-06-30,1,8,0
CUST1341,Nanda-Nagi,Finance,Mid-Market,2024-09-10,2025-05-14,35,6,0
CUST1342,"Bala, Maharaj and Brahmbhatt",Non-Profit,Enterprise,2024-04-04,2025-05-23,24,6,0
CUST1343,Kaur Ltd,Healthcare,Enterprise,2021-05-24,2025-06-30,1,8,0
CUST1344,Choudhry Ltd,Retail,Mid-Market,2021-05-26,2025-06-30,1,8,0
CUST1345,Sawhney Ltd,Tech,Small,2019-11-14,2025-06-30,1,8,0
CUST1346,Balay Ltd,Non-Profit,Small,2022-09-22,2025-06-30,1,8,0
CUST1347,Shukla LLC,Education,Enterprise,2022-12-30,2025-06-30,1,8,0
CUST1348,Chhabra PLC,Tech,Enterprise,2024-08-24,2025-06-30,1,8,0
CUST1349,Deshmukh-Venkataraman,Non-Profit,Enterprise,2021-11-21,2025-06-30,1,8,0
CUST1350,Choudhury Inc,Non-Profit,Small,2022-05-19,2025-03-30,48,8,0
CUST1351,Din-Sodhi,Manufacturing,Enterprise,2020-02-05,2024-03-03,10,9,0
CUST1352,Vaidya-Loke,Healthcare,Small,2023-05-14,2024-10-09,1,7,0
CUST1353,"Chand, Anand and Oommen",Manufacturing,Enterprise,2021-01-18,2025-06-30,1,8,0
CUST1354,Sachdeva-Mitra,Non-Profit,Small,2022-09-26,2025-06-30,1,8,0
CUST1355,Bhattacharyya-Shan,Government,Enterprise,2022-03-15,2025-06-30,1,8,0
CUST1356,Gokhale-Dixit,Non-Profit,Enterprise,2024-06-26,2025-06-30,1,8,0
CUST1357,Vora-Behl,Government,Enterprise,2025-05-12,2025-06-30,1,8,0
CUST1358,"Kant, Deep and Gera",Government,Mid-Market,2019-01-05,2025-06-30,1,8,0
CUST1359,"Bains, Lal and Varughese",Tech,Mid-Market,2022-11-22,2025-06-30,1,8,0
CUST1360,Dube-Rau,Retail,Mid-Market,2024-11-18,2025-03-18,6,5,0
CUST1361,Bhardwaj Inc,Government,Mid-Market,2024-01-19,2024-02-15,2,3,0
CUST1362,Zachariah Ltd,Education,Mid-Market,2021-12-31,2025-06-30,1,8,0
CUST1363,"Hari, Bail and Wadhwa",Tech,Small,2023-10-24,2025-06-30,1,8,0
CUST1364,Mody-Chaudhary,Manufacturing,Enterprise,2020-01-25,2025-06-30,1,8,0
CUST1365,Raja-Sant,Government,Mid-Market,2023-10-05,2025-06-30,1,8,0
CUST1366,Nayak-Khalsa,Healthcare,Mid-Market,2024-02-02,2025-06-30,1,8,0
CUST1367,Rajagopalan Ltd,Non-Profit,Enterprise,2020-11-24,2025-02-04,2,8,0
CUST1368,Suresh-Solanki,Finance,Mid-Market,2024-05-07,2024-11-26,44,4,1
CUST1369,Kurian Inc,Finance,Small,2023-01-24,2025-02-26,18,9,0
CUST1370,Rama Inc,Government,Enterprise,2019-03-03,2024-01-17,50,5,0
CUST1371,Modi-Murthy,Finance,Enterprise,2021-02-04,2023-09-13,23,2,1
CUST1372,Sarna and Sons,Education,Enterprise,2019-02-17,2025-06-30,1,8,0
CUST1373,Lata LLC,Government,Enterprise,2019-01-25,2025-04-06,33,4,0
CUST1374,Nadkarni PLC,Retail,Mid-Market,2025-05-16,2025-06-16,12,6,0
CUST1375,Chahal Inc,Retail,Mid-Market,2021-01-30,2025-03-29,7,8,0
CUST1376,Kara-Kanda,Finance,Small,2023-07-24,2025-06-30,1,8,0
CUST1377,"Wason, Baral and Rege",Manufacturing,Small,2022-09-10,2025-06-30,1,8,0
CUST1378,Rege-Guha,Healthcare,Enterprise,2020-04-25,2024-04-26,32,1,1
CUST1379,Rana-Deshmukh,Government,Small,2019-01-31,2025-06-30,1,8,0
CUST1380,Bhavsar and Sons,Education,Small,2021-05-29,2025-06-30,1,8,0
CUST1381,"Gera, Wason and Goda",Manufacturing,Enterprise,2020-08-12,2024-03-31,8,3,1
CUST1382,Chaudhry Group,Healthcare,Mid-Market,2022-11-01,2025-06-30,1,8,0
CUST1383,Parsa-Tella,Non-Profit,Enterprise,2022-03-15,2025-06-30,1,8,0
CUST1384,Mittal PLC,Healthcare,Enterprise,2021-06-21,2025-01-21,12,9,0
CUST1385,Kata Group,Manufacturing,Small,2020-11-08,2025-06-30,1,8,0
CUST1386,Loyal Ltd,Tech,Small,2023-06-28,2023-10-10,26,4,1
CUST1387,"Kapadia, Chaudhuri and Pant",Education,Mid-Market,2020-10-07,2024-09-08,42,7,0
CUST1388,Soni LLC,Tech,Mid-Market,2024-01-12,2025-06-30,1,8,0
CUST1389,Saini and Sons,Retail,Small,2019-10-18,2025-06-30,1,8,0
CUST1390,Manda-Bhatia,Manufacturing,Small,2020-04-03,2025-06-30,1,8,0
CUST1391,Narasimhan Ltd,Education,Enterprise,2022-07-26,2025-06-30,1,8,0
CUST1392,Sengupta Inc,Healthcare,Mid-Market,2022-03-17,2025-06-30,1,8,0
CUST1393,Jaggi and Sons,Non-Profit,Mid-Market,2019-05-16,2023-12-15,43,7,0
CUST1394,Parmar-Krishna,Finance,Enterprise,2024-08-17,2025-06-30,1,8,0
CUST1395,"Pillai, Dar and Agarwal",Manufacturing,Small,2023-07-06,2025-06-30,1,8,0
CUST1396,"Vyas, Apte and Agate",Non-Profit,Enterprise,2022-08-16,2025-06-30,1,8,0
CUST1397,Koshy LLC,Education,Enterprise,2023-05-19,2024-05-19,14,5,1
CUST1398,Butala and Sons,Manufacturing,Mid-Market,2021-12-29,2025-06-30,1,8,0
CUST1399,"Ray, Sachdeva and Badami",Education,Small,2022-09-24,2024-11-30,16,6,0
CUST1400,Sen Group,Non-Profit,Small,2025-01-20,2025-06-26,9,10,0
CUST1401,"Trivedi, Balay and Ravi",Healthcare,Enterprise,2021-04-11,2024-10-15,3,3,1
CUST1402,"Doctor, Sawhney and Deshpande",Tech,Small,2019-06-29,2025-06-30,1,8,0
CUST1403,"Contractor, Sankar and Golla",Manufacturing,Small,2022-08-22,2025-06-30,1,8,0
CUST1404,Mittal Group,Healthcare,Enterprise,2021-02-19,2025-06-30,1,8,0
CUST1405,Solanki LLC,Tech,Enterprise,2023-12-05,2025-06-30,1,8,0
CUST1406,Dhar LLC,Tech,Enterprise,2021-01-13,2025-06-30,1,8,0
CUST1407,Kadakia-Edwin,Tech,Small,2019-04-05,2025-06-30,1,8,0
CUST1408,"Mistry, Sarma and Raman",Tech,Enterprise,2019-11-21,2024-05-10,9,6,0
CUST1409,Sarna LLC,Non-Profit,Enterprise,2021-03-27,2025-06-30,1,8,0
CUST1410,"Korpal, Dugar and Mannan",Government,Mid-Market,2019-10-01,2023-12-26,42,6,0
CUST1411,Gulati-Acharya,Non-Profit,Small,2024-06-05,2025-06-30,1,8,0
CUST1412,Badami-Dhar,Government,Enterprise,2023-11-24,2025-06-30,1,8,0
CUST1413,Misra-Krishna,Retail,Mid-Market,2020-10-23,2025-06-30,1,8,0
CUST1414,Mitter-Kapur,Tech,Small,2019-04-27,2025-06-30,1,8,0
CUST1415,"Shankar, Yogi and Dasgupta",Government,Small,2020-02-10,2025-06-30,1,8,0
CUST1416,Chada-Bava,Retail,Enterprise,2022-11-07,2024-03-29,6,5,0
CUST1417,Magar and Sons,Non-Profit,Small,2020-01-30,2025-06-30,1,8,0
CUST1418,Balay PLC,Healthcare,Small,2023-02-24,2025-01-13,43,5,1
CUST1419,"Handa, Varkey and Chander",Retail,Small,2020-08-31,2025-06-30,1,8,0
CUST1420,"Hayre, Merchant and Varghese",Government,Small,2021-06-01,2025-06-30,1,8,0
CUST1421,Dua Group,Manufacturing,Mid-Market,2025-06-03,2025-06-30,1,8,0
CUST1422,"Kota, Sangha and Murthy",Retail,Enterprise,2021-01-11,2025-06-30,1,8,0
CUST1423,Dutt Ltd,Education,Mid-Market,2019-01-02,2025-03-13,24,5,0
CUST1424,Rai LLC,Government,Enterprise,2023-05-20,2025-06-30,1,8,0
CUST1425,"Nori, Babu and Deshpande",Education,Small,2020-04-26,2025-06-30,1,8,0
CUST1426,Seshadri PLC,Finance,Small,2022-04-14,2025-06-30,1,8,0
CUST1427,"Warrior, Ganesan and Bhat",Manufacturing,Mid-Market,2021-11-05,2025-01-19,16,3,1
CUST1428,Iyer Inc,Manufacturing,Enterprise,2021-05-14,2025-03-28,31,1,0
CUST1429,"Raj, Kota and Pathak",Education,Enterprise,2022-10-04,2025-06-30,1,8,0
CUST1430,"Vohra, Raja and Chakraborty",Retail,Enterprise,2021-02-04,2025-06-30,1,8,0
CUST1431,Chana-Basu,Retail,Mid-Market,2023-12-19,2025-06-30,1,8,0
CUST1432,"Kothari, Chad and Srinivasan",Retail,Small,2024-10-26,2025-01-26,1,1,0
CUST1433,"Chanda, Banik and Deshpande",Non-Profit,Enterprise,2022-06-16,2025-06-30,1,8,0
CUST1434,Tella and Sons,Retail,Small,2020-06-18,2025-05-29,4,1,0
CUST1435,Divan-Nadig,Tech,Mid-Market,2021-05-09,2025-06-30,1,8,0
CUST1436,Parekh-Sahota,Finance,Enterprise,2022-04-10,2025-06-30,1,8,0
CUST1437,Master PLC,Manufacturing,Mid-Market,2023-03-18,2025-02-07,13,5,0
CUST1438,"Ahluwalia, Brar and Keer",Non-Profit,Small,2023-06-04,2025-06-30,1,8,0
CUST1439,Dayal-Bahl,Finance,Enterprise,2023-05-06,2025-06-30,1,8,0
CUST1440,"Badami, Dua and Ratti",Government,Mid-Market,2023-02-21,2025-06-30,1,8,0
CUST1441,Shan Ltd,Healthcare,Small,2019-06-22,2025-06-30,1,8,0
CUST1442,"Som, Talwar and Sheth",Government,Mid-Market,2019-10-31,2025-06-30,1,8,0
CUST1443,Chad LLC,Tech,Mid-Market,2021-08-04,2025-06-30,1,8,0
CUST1444,Dayal-Gokhale,Finance,Enterprise,2025-03-13,2025-05-26,11,10,0
CUST1445,Kant-Dutta,Tech,Enterprise,2022-03-01,2024-02-23,27,5,1
CUST1446,"Varkey, De and Anne",Education,Enterprise,2019-07-25,2023-08-13,29,6,0
CUST1447,"Upadhyay, Gade and Shetty",Government,Mid-Market,2023-08-07,2025-04-19,36,10,0
CUST1448,Yogi-Vasa,Tech,Small,2020-10-14,2025-07-17,43,1,0
CUST1449,Natt-Tripathi,Non-Profit,Enterprise,2019-07-24,2025-06-30,1,8,0
CUST1450,Saraf-Pant,Tech,Enterprise,2024-07-19,2025-06-30,1,8,0
CUST1451,"Chandran, Nanda and Panchal",Education,Enterprise,2023-05-29,2025-06-30,1,8,0
CUST1452,"Mishra, Shere and Chaudhari",Healthcare,Mid-Market,2023-01-31,2025-06-30,1,8,0
CUST1453,Rau-Bhavsar,Manufacturing,Enterprise,2022-11-03,2025-06-30,1,8,0
CUST1454,Ganguly LLC,Finance,Small,2019-04-10,2025-06-30,1,8,0
CUST1455,Narayan-Chander,Education,Enterprise,2021-05-09,2025-06-30,1,8,0
CUST1456,Sule-Keer,Healthcare,Mid-Market,2020-08-02,2025-06-30,1,8,0
CUST1457,Kale-Garde,Education,Enterprise,2023-05-11,2024-11-11,0,10,0
CUST1458,Kara Ltd,Manufacturing,Small,2021-05-10,2025-06-30,1,8,0
CUST1459,Vora PLC,Non-Profit,Enterprise,2023-11-06,2025-06-30,1,8,0
CUST1460,"Mishra, Garde and Bakshi",Tech,Small,2022-03-14,2023-12-13,46,3,1
CUST1461,"Suresh, Magar and Manne",Education,Enterprise,2019-11-27,2025-06-30,1,8,0
CUST1462,Badami-Basu,Healthcare,Small,2021-03-28,2025-06-30,1,8,0
CUST1463,Uppal-Mann,Tech,Enterprise,2023-05-02,2025-06-30,1,8,0
CUST1464,Konda-Ahuja,Healthcare,Enterprise,2024-04-04,2025-01-07,27,2,1
CUST1465,Chada PLC,Education,Mid-Market,2023-09-14,2024-08-24,30,3,1
CUST1466,Prakash-Magar,Retail,Enterprise,2021-02-20,2025-06-30,1,8,0
CUST1467,"Konda, Biswas and Dhar",Finance,Small,2019-09-01,2024-08-20,40,4,1
CUST1468,"Dutta, Dugal and Toor",Education,Enterprise,2021-03-29,2023-09-03,45,9,0
CUST1469,"Walla, Bhandari and Zachariah",Retail,Enterprise,2020-12-30,2025-06-30,1,8,0
CUST1470,Bains PLC,Government,Enterprise,2022-10-20,2025-06-30,1,8,0
CUST1471,Sahni-Chaudhry,Manufacturing,Enterprise,2023-12-07,2024-10-21,30,6,0
CUST1472,"More, Loyal and Oak",Finance,Mid-Market,2019-10-24,2025-06-30,1,8,0
CUST1473,"Bhasin, Ravi and Sridhar",Tech,Small,2020-08-20,2025-06-30,1,8,0
CUST1474,Ramesh-Naidu,Education,Small,2023-03-05,2025-06-30,1,8,0
CUST1475,"Gaba, Nanda and Mishra",Manufacturing,Small,2019-07-31,2025-06-30,1,8,0
CUST1476,"Murthy, Deshpande and Narasimhan",Education,Small,2020-11-24,2025-06-30,1,8,0
CUST1477,Tak and Sons,Healthcare,Mid-Market,2024-01-28,2024-02-25,12,10,0
CUST1478,"Mani, Shroff and Sen",Finance,Enterprise,2021-11-19,2025-06-30,1,8,0
CUST1479,"Khurana, Bali and Chana",Retail,Small,2025-06-15,2025-06-27,3,8,0
CUST1480,Shetty-Konda,Government,Mid-Market,2022-09-24,2025-06-30,1,8,0
CUST1481,Zacharia-Ravel,Manufacturing,Enterprise,2024-05-09,2025-06-30,1,8,0
CUST1482,Thakkar-Raja,Manufacturing,Enterprise,2023-07-23,2025-06-30,1,8,0
CUST1483,Setty-Gokhale,Non-Profit,Enterprise,2021-04-19,2024-09-21,11,2,1
CUST1484,"Mall, Bhatia and Bains",Finance,Enterprise,2020-11-01,2025-06-30,1,8,0
CUST1485,Rana-Parikh,Finance,Small,2023-11-10,2025-06-30,1,8,0
CUST1486,Bera-Ravi,Finance,Mid-Market,2024-04-24,2024-06-24,42,1,1
CUST1487,"Barad, Sridhar and Rama",Manufacturing,Small,2020-11-30,2025-06-30,1,8,0
CUST1488,"Shah, Prashad and Dash",Government,Small,2020-08-23,2025-06-30,1,8,0
CUST1489,"Chowdhury, Rai and Mand",Government,Enterprise,2019-02-28,2025-06-30,1,8,0
CUST1490,Sehgal-Bansal,Government,Small,2021-02-07,2025-06-30,1,8,0
CUST1491,"Krishna, Sani and Choudhury",Retail,Small,2020-11-27,2025-06-30,1,8,0
CUST1492,Ravel-Virk,Finance,Mid-Market,2019-10-17,2025-06-23,29,7,0
CUST1493,Pau-Nayak,Tech,Enterprise,2024-12-04,2025-06-30,1,8,0
CUST1494,"Kibe, Acharya and Mall",Education,Mid-Market,2024-01-24,2024-10-23,34,2,1
CUST1495,Cheema-Bera,Retail,Enterprise,2024-11-27,2025-06-30,1,8,0
CUST1496,Ganesh and Sons,Retail,Small,2021-11-24,2025-02-27,49,10,0
CUST1497,Suresh-Vaidya,Manufacturing,Small,2021-04-25,2025-06-11,34,10,0
CUST1498,"Dyal, Krishnamurthy and Nori",Manufacturing,Small,2023-06-10,2025-06-30,1,8,0
CUST1499,Hegde-Sachdev,Manufacturing,Small,2019-05-04,2025-06-30,1,8,0
CUST1500,Kapoor-Minhas,Non-Profit,Enterprise,2024-01-17,2025-06-30,1,8,0
CUST1501,Madan LLC,Finance,Enterprise,2023-07-03,2025-06-30,1,8,0
CUST1502,"Nori, Sha and Banik",Finance,Enterprise,2022-05-07,2024-09-04,17,3,1
CUST1503,Pall Ltd,Retail,Mid-Market,2025-01-27,2025-06-30,1,8,0
CUST1504,Singhal LLC,Healthcare,Small,2020-03-01,2025-06-30,1,8,0
CUST1505,Memon-Bose,Non-Profit,Mid-Market,2019-03-18,2025-06-30,1,8,0
CUST1506,"Dhillon, Deep and Sarraf",Education,Small,2023-08-09,2025-06-30,1,8,0
CUST1507,"Batta, Amble and Nayak",Tech,Enterprise,2023-06-21,2025-06-30,1,8,0
CUST1508,"Dugal, Sehgal and Chad",Tech,Enterprise,2020-11-19,2025-06-30,1,8,0
CUST1509,Jain Inc,Government,Enterprise,2024-06-11,2025-03-19,5,2,0
CUST1510,Saraf-Khurana,Education,Mid-Market,2024-11-03,2025-06-30,1,8,0
CUST1511,Suri-Prasad,Education,Small,2023-12-20,2024-03-07,41,8,0
CUST1512,Sheth-Magar,Finance,Mid-Market,2024-05-31,2024-06-09,32,9,0
CUST1513,"Dhar, Bail and Jayaraman",Finance,Mid-Market,2022-07-27,2025-06-30,1,8,0
CUST1514,Rege-Gola,Education,Mid-Market,2023-08-01,2025-06-30,1,8,0
CUST1515,"Pillay, Ratta and Barad",Healthcare,Enterprise,2022-08-23,2024-06-02,7,10,0
CUST1516,Keer LLC,Manufacturing,Mid-Market,2020-05-22,2025-06-30,1,8,0
CUST1517,Gara Group,Government,Small,2022-07-23,2025-06-30,1,8,0
CUST1518,Nori-Sachar,Tech,Enterprise,2024-03-16,2024-05-23,34,3,1
CUST1519,"Mutti, Solanki and Biswas",Government,Enterprise,2024-05-27,2024-06-17,21,7,0
CUST1520,Parsa and Sons,Manufacturing,Small,2020-01-17,2025-06-30,1,8,0
CUST1521,Dutta Inc,Retail,Small,2022-10-03,2024-09-13,48,9,0
CUST1522,Khosla-Pradhan,Tech,Mid-Market,2019-06-02,2024-03-12,16,7,0
CUST1523,"Gopal, Mandal and Lad",Education,Mid-Market,2022-03-24,2025-06-30,1,8,0
CUST1524,Tara Ltd,Tech,Mid-Market,2023-09-26,2025-06-30,1,8,0
CUST1525,Divan and Sons,Government,Enterprise,2021-01-24,2025-06-30,1,8,0
CUST1526,Keer and Sons,Finance,Mid-Market,2023-11-01,2025-06-30,1,8,0
CUST1527,Ravi Inc,Tech,Mid-Market,2019-02-07,2025-06-30,1,8,0
CUST1528,"Dar, Chana and Bhasin",Healthcare,Enterprise,2022-10-27,2025-06-30,1,8,0
CUST1529,Sha PLC,Manufacturing,Small,2022-01-23,2024-06-30,0,3,1
CUST1530,Naik PLC,Manufacturing,Small,2020-06-23,2025-06-30,1,8,0
CUST1531,Nath Inc,Tech,Mid-Market,2023-12-13,2025-06-30,1,8,0
CUST1532,Ravel LLC,Non-Profit,Small,2023-09-08,2025-03-05,40,6,0
CUST1533,"Ranganathan, Pillai and Rege",Healthcare,Mid-Market,2022-04-25,2025-06-30,1,8,0
CUST1534,"Krishnamurthy, Batra and Mital",Healthcare,Mid-Market,2019-03-27,2025-06-30,1,8,0
CUST1535,Bawa and Sons,Education,Mid-Market,2023-05-22,2025-01-16,25,4,1
CUST1536,"Shroff, Padmanabhan and Gala",Education,Small,2022-09-25,2025-06-30,1,8,0
CUST1537,"Hayre, Sehgal and Vasa",Finance,Mid-Market,2020-03-21,2025-06-30,1,8,0
CUST1538,Lad-Shenoy,Education,Small,2021-07-05,2025-06-30,1,8,0
CUST1539,"Mammen, Chander and Mukherjee",Retail,Enterprise,2024-10-28,2024-09-16,6,4,1
CUST1540,"Palla, Dass and Parikh",Education,Enterprise,2023-05-18,2025-06-30,1,8,0
CUST1541,Butala Ltd,Non-Profit,Mid-Market,2024-03-02,2025-03-30,10,10,0
CUST1542,Thakur Inc,Education,Enterprise,2024-07-24,2024-08-20,13,2,0
CUST1543,Sachdeva-Bhavsar,Education,Small,2019-06-21,2024-12-25,41,3,1
CUST1544,Amble-Chaudhari,Non-Profit,Small,2023-04-09,2024-08-31,13,6,0
CUST1545,Prashad PLC,Healthcare,Mid-Market,2022-03-03,2025-06-30,1,8,0
CUST1546,"Varghese, Pal and Kunda",Government,Enterprise,2022-06-28,2024-10-26,35,5,1
CUST1547,Tella Ltd,Finance,Mid-Market,2019-07-22,2025-06-30,1,8,0
CUST1548,"Mital, Biswas and Ravi",Government,Mid-Market,2024-09-16,2025-05-30,14,4,0
CUST1549,Korpal-Narasimhan,Government,Mid-Market,2021-06-01,2025-07-23,0,10,0
CUST1550,Raghavan Ltd,Retail,Enterprise,2022-04-16,2025-06-30,1,8,0
CUST1551,"Kapadia, Bakshi and Srinivasan",Tech,Enterprise,2022-12-18,2025-06-30,1,8,0
CUST1552,Saran-Mitra,Manufacturing,Enterprise,2023-10-24,2025-06-30,1,8,0
CUST1553,Chahal Group,Tech,Enterprise,2021-04-07,2025-06-30,1,8,0
CUST1554,Morar PLC,Healthcare,Enterprise,2025-01-19,2025-06-16,46,9,0
CUST1555,Bansal LLC,Finance,Mid-Market,2022-04-11,2025-06-30,1,8,0
CUST1556,Kunda-Karnik,Tech,Small,2019-01-27,2025-06-30,1,8,0
CUST1557,Karnik PLC,Education,Mid-Market,2023-12-28,2025-06-30,1,8,0
CUST1558,Bhargava Group,Government,Enterprise,2025-01-11,2025-05-20,15,8,0
CUST1559,Khalsa-Sanghvi,Retail,Mid-Market,2021-07-08,2024-06-12,4,4,0
CUST1560,Magar-Kumer,Manufacturing,Small,2023-04-23,2025-06-30,1,8,0
CUST1561,"Parmar, Barad and Nayak",Education,Enterprise,2024-04-16,2024-09-20,34,9,0
CUST1562,"Chatterjee, Mahal and Buch",Government,Enterprise,2022-06-14,2025-06-30,1,8,0
CUST1563,"Kala, Bava and Khurana",Tech,Enterprise,2019-08-01,2025-02-19,4,1,0
CUST1564,Chad-Iyengar,Retail,Mid-Market,2025-02-15,2025-06-30,1,8,0
CUST1565,"Dara, Kala and Gopal",Manufacturing,Small,2022-01-16,2025-06-30,1,8,0
CUST1566,Patil-Trivedi,Finance,Mid-Market,2023-02-26,2024-11-27,48,1,0
CUST1567,Dutta-Kapur,Non-Profit,Mid-Market,2020-11-04,2025-07-23,49,9,0
CUST1568,Mitra LLC,Finance,Enterprise,2021-06-07,2025-06-30,1,8,0
CUST1569,"Patla, Bath and Pandey",Finance,Enterprise,2022-10-04,2025-06-30,1,8,0
CUST1570,Gulati-Sawhney,Retail,Small,2022-01-31,2025-06-30,1,8,0
CUST1571,Nayak-Ganguly,Education,Small,2023-08-03,2025-06-30,1,8,0
CUST1572,Ramaswamy Inc,Tech,Mid-Market,2024-03-19,2025-06-30,1,8,0
CUST1573,Ramanathan-Khare,Finance,Mid-Market,2021-05-09,2024-10-31,16,2,1
CUST1574,Bora LLC,Education,Enterprise,2019-04-05,2024-09-09,27,5,1
CUST1575,Issac Ltd,Manufacturing,Small,2022-04-03,2023-11-06,14,6,0
CUST1576,Kara Group,Non-Profit,Enterprise,2025-07-19,2025-07-21,35,10,0
CUST1577,Malhotra-Choudhry,Tech,Small,2022-04-13,2025-06-30,1,8,0
CUST1578,"Mandal, Anne and Dhaliwal",Healthcare,Enterprise,2023-02-14,2025-06-30,1,8,0
CUST1579,Warrior LLC,Government,Small,2019-02-24,2025-06-18,26,9,0
CUST1580,Dhillon Group,Tech,Mid-Market,2020-11-24,2025-06-30,1,8,0
CUST1581,Deol-Maharaj,Finance,Small,2021-06-21,2025-01-17,35,7,0
CUST1582,Dash and Sons,Healthcare,Small,2024-01-27,2025-06-30,1,8,0
CUST1583,Kumer and Sons,Retail,Enterprise,2020-07-26,2024-02-26,20,8,0
